id,user,text,rating,created_at
6006,user039,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 https://example.com/event,3,2026/06/05 02:46
6007,user038,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 😡,1,27.02.2026
6008,user045,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 🔥 https://example.com/event,5,2026-03-06T07:29:00
6009,user017,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,
6010,user112,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요 😍 http://bit.ly/abc123,1,2026-02-11
6011,user082,무난합니다 그냥 평타 🙏 http://bit.ly/abc123,3,2026/05/01 06:14
6012,user113,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 🙏,1,22.04.2026
6013,user117,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로,1,2026-01-02T23:19:00
6014,user007,가성비 최고입니다 또 살게요 ㅠㅠ,4,
6015,user108,고객센터 연결도 안 되고 최악이에요 ㅠㅠ http://bit.ly/abc123,1,2026-02-12
6016,user052,배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026/04/14 18:17
6017,user079,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 😡,2,20.01.2026
6018,user093,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 ㅠㅠ http://bit.ly/abc123,1,2026-03-08T22:10:00
6019,user112,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 🙏 http://bit.ly/abc123,2,
6020,user032,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 😡 https://example.com/event,2,2026-03-06
6021,user023,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,4,2026/03/20 14:29
6022,user120,포장도 꼼꼼하고 품질이 기대 이상이에요,5,09.06.2026
6023,user024,사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,5,2026-04-16T21:40:00
6024,user029,고객센터 연결도 안 되고 최악이에요 https://example.com/event,2,
6025,user077,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 👍,5,2026-03-14
6026,user039,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 👍,4,2026/04/13 01:21
6027,user035,한 번 쓰고 고장났습니다 환불 원해요 🔥 https://example.com/event,2,18.05.2026
6028,user075,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ https://example.com/event,5,2026-04-19T23:47:00
6029,user037,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 😍,1,
6030,user120,가성비 최고입니다 또 살게요 😍,,2026-02-03
6031,user058,고객센터 연결도 안 되고 최악이에요 ㅠㅠ http://bit.ly/abc123,2,2026/05/14 16:58
6032,user013,가성비 최고입니다 또 살게요,4,20.04.2026
6033,user098,고객센터 연결도 안 되고 최악이에요 🙏,1,2026-04-22T01:45:00
6034,user010,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 http://bit.ly/abc123,5,
6035,user041,가격대비 그럭저럭이에요 ㅠㅠ,3,2026-06-26
6036,user019,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 😡,5,2026/04/10 00:18
6037,user100,가성비 최고입니다 또 살게요 🔥,4,21.02.2026
6038,user012,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 🙏 http://bit.ly/abc123,1,2026-05-19T03:02:00
6039,user016,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😡,4,
6040,user043,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 😡,5,2026-01-17
6041,user046,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,2,2026/06/15 19:01
6042,user096,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 https://example.com/event,3,17.06.2026
6043,user063,가격대비 그럭저럭이에요 ㅠㅠ,3,2026-04-20T21:05:00
6044,user011,한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,2,
6045,user019,포장도 꼼꼼하고 품질이 기대 이상이에요 https://example.com/event,4,2026-02-11
6046,user067,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요,5,2026/05/16 01:45
6047,user118,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ https://example.com/event,5,17.03.2026
6048,user074,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 😡,2,2026-05-09T16:15:00
6049,user016,가격대비 그럭저럭이에요 🔥 https://example.com/event,3,
6050,user040,색감이 사진이랑 똑같아서 만족합니다 🔥,5,2026-05-15
6051,user074,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 😡,4,2026/05/07 04:24
6052,user102,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 🔥 https://example.com/event,2,05.03.2026
6053,user028,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 🙏,,2026-04-03T14:04:00
6054,user089,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ https://example.com/event,1,
6055,user089,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 https://example.com/event,5,2026-04-24
6056,user027,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 😍,4,2026/01/10 05:06
6057,user092,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,4,07.06.2026
6058,user107,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 👍 http://bit.ly/abc123,4,2026-06-19T23:13:00
6059,user023,고객센터 연결도 안 되고 최악이에요 🔥,,
6060,user002,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로,1,2026-06-10
6061,user120,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥,4,2026/04/23 09:38
6062,user112,생각보다 너무 작고 부실해요 😍,1,19.04.2026
6063,user002,가성비 최고입니다 또 살게요 👍,4,2026-06-01T22:43:00
6064,user107,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 😡 https://example.com/event,4,
6065,user114,배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026-03-14
6066,user090,사진과 색이 완전히 달라서 실망했어요,,2026/05/20 09:42
6067,user080,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 😍,3,24.04.2026
6068,user102,사진과 색이 완전히 달라서 실망했어요 😍,1,2026-01-22T17:38:00
6069,user094,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 🙏,1,
6070,user114,사진과 색이 완전히 달라서 실망했어요 👍,2,2026-03-09
6071,user032,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 ㅠㅠ http://bit.ly/abc123,1,2026/04/10 04:17
6072,user096,사진과 색이 완전히 달라서 실망했어요 🔥,1,02.04.2026
6073,user057,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요,1,2026-01-20T02:00:00
6074,user116,가성비 최고입니다 또 살게요 😍,5,
6075,user088,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 🔥,3,2026-04-07
6076,user071,무난합니다 그냥 평타 ㅠㅠ http://bit.ly/abc123,3,2026/04/26 14:50
6077,user057,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 🙏 https://example.com/event,5,06.06.2026
6078,user070,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 🙏 http://bit.ly/abc123,5,2026-06-03T01:05:00
6079,user020,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요,1,
6080,user021,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 https://example.com/event,5,2026-03-04
6081,user004,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 ㅠㅠ,4,2026/03/09 13:36
6082,user118,배송이 정말 빨라서 깜짝 놀랐어요 🔥,5,09.01.2026
6083,user072,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요,5,2026-05-27T14:21:00
6084,user067,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 😍,3,
6085,user010,가성비 최고입니다 또 살게요,5,2026-01-07
6086,user026,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 👍 http://bit.ly/abc123,4,2026/03/26 00:27
6087,user115,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 https://example.com/event,4,28.05.2026
6088,user029,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 https://example.com/event,4,2026-03-27T08:14:00
6089,user086,사진과 색이 완전히 달라서 실망했어요 😍 http://bit.ly/abc123,1,
6090,user008,고객센터 연결도 안 되고 최악이에요 👍,2,2026-03-27
6091,user065,무난합니다 그냥 평타 🔥,3,2026/01/12 21:32
6092,user020,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 https://example.com/event,3,27.03.2026
6093,user099,사이즈도 딱 맞고 마감이 깔끔해요,5,2026-03-25T07:28:00
6094,user107,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타,3,
6095,user085,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 😡,2,2026-01-28
6096,user097,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 👍,4,2026/04/27 21:43
6097,user024,고객센터 연결도 안 되고 최악이에요 🔥,1,09.06.2026
6098,user081,가성비 최고입니다 또 살게요 http://bit.ly/abc123,5,2026-02-02T03:46:00
6099,user058,사이즈도 딱 맞고 마감이 깔끔해요 👍 http://bit.ly/abc123,,
6100,user094,[광고] 지금 구매하면 사은품 증정! 한 번 쓰고 고장났습니다 환불 원해요,1,2026-02-25
6101,user048,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 😡,3,2026/03/08 20:48
6102,user042,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 👍,5,27.02.2026
6103,user041,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요,,2026-05-07T15:53:00
6104,user006,냄새가 너무 심해서 못 쓰겠어요 👍 http://bit.ly/abc123,,
6105,user063,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 🙏 http://bit.ly/abc123,3,2026-06-17
6106,user005,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타,3,2026/06/27 05:51
6107,user069,가성비 최고입니다 또 살게요 ㅠㅠ,4,17.06.2026
6108,user120,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 🙏 https://example.com/event,5,2026-02-16T20:39:00
6109,user107,사이즈도 딱 맞고 마감이 깔끔해요 😍,4,
6110,user029,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 👍,,2026-03-20
6111,user038,재구매 의사 100% 강추합니다 😡,4,2026/02/08 21:31
6112,user003,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 ㅠㅠ,3,01.02.2026
6113,user039,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요,4,2026-01-16T11:23:00
6114,user054,아직 잘 모르겠어요 더 써봐야 할 듯 😡,3,
6115,user034,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 🔥,1,2026-06-16
6116,user072,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 😍,4,2026/01/13 02:14
6117,user099,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 🔥,3,16.01.2026
6118,user044,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 ㅠㅠ https://example.com/event,2,2026-03-05T17:19:00
6119,user111,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 🙏,5,
6120,user113,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 ㅠㅠ,2,2026-02-16
6121,user047,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 🔥,5,2026/05/02 05:15
6122,user036,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로,1,18.06.2026
6123,user023,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 👍,1,2026-04-08T15:40:00
6124,user012,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ http://bit.ly/abc123,1,
6125,user005,무난합니다 그냥 평타 👍,3,2026-04-05
6126,user025,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 👍 http://bit.ly/abc123,4,2026/06/08 15:03
6127,user071,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 😡,5,09.01.2026
6128,user008,아직 잘 모르겠어요 더 써봐야 할 듯 🙏,3,2026-06-15T08:36:00
6129,user069,사이즈도 딱 맞고 마감이 깔끔해요 😡 https://example.com/event,4,
6130,user085,생각보다 너무 작고 부실해요 😍 https://example.com/event,1,2026-04-09
6131,user025,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 https://example.com/event,4,2026/02/16 22:51
6132,user013,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 👍 https://example.com/event,4,13.03.2026
6133,user003,사이즈도 딱 맞고 마감이 깔끔해요 🔥,4,2026-03-06T17:59:00
6134,user052,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타 👍,,
6135,user030,포장도 꼼꼼하고 품질이 기대 이상이에요 👍 https://example.com/event,5,2026-03-05
6136,user104,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 😍,5,2026/03/25 00:39
6137,user102,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,4,07.05.2026
6138,user091,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 http://bit.ly/abc123,2,2026-04-05T13:29:00
6139,user056,냄새가 너무 심해서 못 쓰겠어요 🙏,1,
6140,user117,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 https://example.com/event,4,2026-04-12
6141,user036,사진과 색이 완전히 달라서 실망했어요 🙏,,2026/03/08 07:28
6142,user052,한 번 쓰고 고장났습니다 환불 원해요 https://example.com/event,2,26.02.2026
6143,user060,고객센터 연결도 안 되고 최악이에요 👍,,2026-05-17T05:13:00
6144,user047,고객센터 연결도 안 되고 최악이에요 🙏,1,
6145,user083,재구매 의사 100% 강추합니다 https://example.com/event,5,2026-05-17
6146,user039,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 🔥,4,2026/03/25 13:33
6147,user034,배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ https://example.com/event,4,25.04.2026
6148,user120,무난합니다 그냥 평타 👍 https://example.com/event,3,2026-06-04T12:54:00
6149,user017,가성비 최고입니다 또 살게요 🙏,4,
6150,user030,사이즈도 딱 맞고 마감이 깔끔해요 🙏 https://example.com/event,5,2026-05-13
6151,user102,무난합니다 그냥 평타 👍 https://example.com/event,,2026/04/12 11:00
6152,user065,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 👍,5,02.05.2026
